id,text,metadata.course_code,metadata.class_name,metadata.subject,metadata.subject_code,metadata.credits_raw,metadata.credits_min,metadata.credits_max,metadata.prereq_codes,metadata.coreq_codes,metadata.source_url,metadata.parent_id,metadata.chunk_index,metadata.chunk_count
span-321-spanish-for-health-personnel-ii::002a96c494ac::chunk-1,"Course: SPAN 321 — Spanish for Health Personnel II Subject: Spanish (SPAN) Credits: 3 Description: Further develops students’ communicative competence, grammar, and vocabulary in Spanish for the medical and health fields. Prerequisites: Grade of C or better in SPAN 221 ; and sophomore standing or above. Recommended Background: Grade of C or better or concurrent registration in SPAN 203 or Grade of C or better or concurrent registration in SPAN 204.",SPAN 321,Spanish for Health Personnel II,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-321-spanish-for-health-personnel-ii::002a96c494ac,1,1
span-328-advanced-translation-interpreting-for-the-professions-ii-medical-legal-business-spanish-english::db36b47059b9::chunk-1,"Course: SPAN 328 — Advanced Translation/Interpreting for the Professions: II Medical, Legal & Business Spanish-English Subject: Spanish (SPAN) Credits: 3 Description: The translation of specialized texts from the source language into the target language. Focus on legal, commercial and health related vocabulary and concepts. Some translation of literary texts may be included to expand students' cultural knowledge. Prerequisites: Grade of C or better in SPAN 220 or Grade of C or better in SPAN 221 or Grade of C or better in SPAN 228 ; and sophomore standing or above; or consent of the instructor.",SPAN 328,"Advanced Translation/Interpreting for the Professions: II Medical, Legal & Business Spanish-English",Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-328-advanced-translation-interpreting-for-the-professions-ii-medical-legal-business-spanish-english::db36b47059b9,1,1
span-360-study-abroad::cb2fecdb4b14::chunk-1,"Course: SPAN 360 — Study Abroad Subject: Spanish (SPAN) Credits: 0-18 Description: Subjects taken in a variety of areas while studying abroad in Spain, or Central or South America during the student¿s sophomore, junior or senior year of study at UIC. Prerequisites: Approval of the Department. Course Information: May be repeated. Recommended Background: SPAN 104 or SPAN 114.",SPAN 360,Study Abroad,Spanish (SPAN),SPAN,0-18,0.0,18.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-360-study-abroad::cb2fecdb4b14,1,1
span-361-the-structure-of-spanish::eecddbff3adb::chunk-1,"Course: SPAN 361 — The Structure of Spanish Subject: Spanish (SPAN) Credits: 3 Description: Introduction to the formal study of the syntax of Spanish, from the combination of words into phrases to the combination of phrases into sentences. Prerequisites: Grade of C or better in SPAN 206 or LING 150 ; and consent of the instructor; and sophomore standing or above.",SPAN 361,The Structure of Spanish,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-361-the-structure-of-spanish::eecddbff3adb,1,1
span-362-sounds-of-spanish::3f901391fd74::chunk-1,"Course: SPAN 362 — Sounds of Spanish Subject: Spanish (SPAN) Credits: 3 Description: Introduction to the phonetic system of Spanish and its variation throughout the Spanish-speaking world via phonetic transcription, acoustic analysis, and phonological analysis of data. Prerequisites: Grade of C or better in SPAN 206 or LING 150 ; and consent of the instructor; and sophomore standing or above. Course Information: Previously listed as SPAN 205.",SPAN 362,Sounds of Spanish,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-362-sounds-of-spanish::3f901391fd74,1,1
span-363-spanish-in-society::13d7f66cd8b2::chunk-1,Course: SPAN 363 — Spanish in Society Subject: Spanish (SPAN) Credits: 3 Description: Investigation of the role of language in society or of society in language with a focus on Spanish and issues of Latinos. Sociolinguistics investigates aspects of language structure and use. Prerequisites: Grade of C or better in SPAN 206 or LING 150 ; and consent of the instructor; and sophomore standing or above.,SPAN 363,Spanish in Society,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-363-spanish-in-society::13d7f66cd8b2,1,1
span-364-acquisition-of-spanish::039609f91a22::chunk-1,"Course: SPAN 364 — Acquisition of Spanish Subject: Spanish (SPAN) Credits: 3 Description: Examination of the psychological and social aspects of the acquisition of Spanish as a first language, a second language, and in bilingual contexts. Prerequisites: Grade of C or better in SPAN 206 ; and sophomore standing or above.",SPAN 364,Acquisition of Spanish,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-364-acquisition-of-spanish::039609f91a22,1,1
span-365-meaning-in-language::0f13075143bc::chunk-1,Course: SPAN 365 — Meaning in Language Subject: Spanish (SPAN) Credits: 3 Description: Introduction to the study of both literal meaning and meaning in context in human language. Prerequisites: Grade of C or better in SPAN 206 or LING 150 ; and consent of the instructor; and sophomore standing or above.,SPAN 365,Meaning in Language,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-365-meaning-in-language::0f13075143bc,1,1
span-366-current-topics-in-spanish-linguistics::a06d60e61e0c::chunk-1,"Course: SPAN 366 — Current Topics in Spanish Linguistics Subject: Spanish (SPAN) Credits: 3 Description: Topics will reflect the general agenda of linguistics. May cover advanced issues in Phonetics or Phonology, Syntax, Semantics or Pragmatics, SLA or HL Instruction. Prerequisites: Grade of C or better in SPAN 206 ; and sophomore standing or above. Course Information: May be repeated to a maximum of 6 hours if topics vary.",SPAN 366,Current Topics in Spanish Linguistics,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-366-current-topics-in-spanish-linguistics::a06d60e61e0c,1,1
span-367-meaning-and-context-in-spanish::0e86a802d81b::chunk-1,"Course: SPAN 367 — Meaning and Context in Spanish Subject: Spanish (SPAN) Credits: 3 Description: Introduction to linguistic pragmatics, that is, the study of the role of context in interpretation, with a focus on the Spanish-speaking world. Prerequisites: Grade of C or better in SPAN 206. Course Information: Taught in Spanish.",SPAN 367,Meaning and Context in Spanish,Spanish (SPAN),SPAN,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-367-meaning-and-context-in-spanish::0e86a802d81b,1,1
span-370-writing-and-research-in-the-major::ba701b93e5f0::chunk-1,Course: SPAN 370 — Writing and Research in the Major Subject: Spanish (SPAN) Credits: 1 Description: Perfecting writing and expository skills in English. Required for majors in the department. Prerequisites: Junior or senior standing and approval of the department. Course Information: Same as FR 370 and ITAL 370.,SPAN 370,Writing and Research in the Major,Spanish (SPAN),SPAN,1,1.0,1.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/span/,span-370-writing-and-research-in-the-major::ba701b93e5f0,1,1
span-375-current-topics-in-hispanic-studies::5ff85c9296d0::chunk-1,"Course: SPAN 375 — Current Topics in Hispanic Studies Subject: Spanish (SPAN) Credits: 3 Description: Study of Hispanic literary and/or cultural production focusing on a specific theme, critical approach, or genre-related issue which currently has special relevance within the discipline. Prerequisites: Grade of C or better in SPAN 210. Credit or concurrent registration in SPAN 212 Corequisites: Credit or concurrent registration in SPAN 212 Course Information: May be repeated to a maximum of 6 hours, if topics vary, and with consent of the instructor. Recommended Background: Credit or concurrent registration in SPAN 212. Prereq Codes (parsed): SPAN 212 Coreq Codes (parsed): SPAN 212",SPAN 375,Current Topics in Hispanic Studies,Spanish (SPAN),SPAN,3,3.0,3.0,['SPAN 212'],['SPAN 212'],https://catalog.uic.edu/ucat/course-descriptions/span/,span-375-current-topics-in-hispanic-studies::5ff85c9296d0,1,1
span-376-topics-in-politics-the-economy-and-law-in-hispanic-culture::762393a446ad::chunk-1,"Course: SPAN 376 — Topics in Politics, the Economy, and Law in Hispanic Culture Subject: Spanish (SPAN) Credits: 3 Description: Basic introduction to the syntax and rhetoric of legality, order and hierarchy in Spain and/or Latin America as these elements are manifested in literary and cultural texts. Prerequisites: Grade of C or better in SPAN 210. Credit or concurrent registration in SPAN 212 Corequisites: Credit or concurrent registration in SPAN 212 Course Information: May be repeated to a maximum of 6 hours, if topics vary, and with consent of the instructor. Recommended Background: Credit or concurrent registration in SPAN 212. Prereq Codes (parsed): SPAN 212 Coreq Codes (parsed): SPAN 212",SPAN 376,"Topics in Politics, the Economy, and Law in Hispanic Culture",Spanish (SPAN),SPAN,3,3.0,3.0,['SPAN 212'],['SPAN 212'],https://catalog.uic.edu/ucat/course-descriptions/span/,span-376-topics-in-politics-the-economy-and-law-in-hispanic-culture::762393a446ad,1,1
span-377-topics-in-health-the-psyche-and-the-human-body-in-hispanic-culture::b7bcbe99a379::chunk-1,"Course: SPAN 377 — Topics in Health, the Psyche, and the Human Body in Hispanic Culture Subject: Spanish (SPAN) Credits: 3 Description: Topics will address issues regarding the representation of the body, and different notions of illness and health in Hispanic literature, film, and other media. Prerequisites: Grade of C or better in SPAN 210. Credit or concurrent registration in SPAN 212 Corequisites: Credit or concurrent registration in SPAN 212 Course Information: May be repeated to a maximum of 6 hours, if topics vary, and with consent of the instructor. Recommended Background: Credit or concurrent registration in SPAN 212. Prereq Codes (parsed): SPAN 212 Coreq Codes (parsed): SPAN 212",SPAN 377,"Topics in Health, the Psyche, and the Human Body in Hispanic Culture",Spanish (SPAN),SPAN,3,3.0,3.0,['SPAN 212'],['SPAN 212'],https://catalog.uic.edu/ucat/course-descriptions/span/,span-377-topics-in-health-the-psyche-and-the-human-body-in-hispanic-culture::b7bcbe99a379,1,1
span-378-topics-in-hispanic-cultural-and-media-studies::d946386b8f01::chunk-1,"Course: SPAN 378 — Topics in Hispanic Cultural and Media Studies Subject: Spanish (SPAN) Credits: 3 Description: Studies of transculturation as a guiding principle in the development of Hispanic identities. Exploration of changing definitions of race, nation, immigration, hybridity, and consumption. Prerequisites: Grade of C or better in SPAN 210. Credit or concurrent registration in SPAN 212 Corequisites: Credit or concurrent registration in SPAN 212 Course Information: May be repeated to a maximum of 6 hours, if topics vary, and with consent of the instructor. Recommended Background: Credit or concurrent registration in SPAN 212. Prereq Codes (parsed): SPAN 212 Coreq Codes (parsed): SPAN 212",SPAN 378,Topics in Hispanic Cultural and Media Studies,Spanish (SPAN),SPAN,3,3.0,3.0,['SPAN 212'],['SPAN 212'],https://catalog.uic.edu/ucat/course-descriptions/span/,span-378-topics-in-hispanic-cultural-and-media-studies::d946386b8f01,1,1
span-379-topics-in-cultural-difference-and-the-politics-of-translation::282681440bfa::chunk-1,"Course: SPAN 379 — Topics in Cultural Difference and the Politics of Translation Subject: Spanish (SPAN) Credits: 3 Description: Exploration of the ways in which different forms of cultural production participate in the construction and deconstruction of national, regional, class, and gender identities. Prerequisites: Grade of C or better in SPAN 210. Credit or concurrent registration in SPAN 212 Corequisites: Credit or concurrent registration in SPAN 212 Course Information: May be repeated to a maximum of 6 hours, if topics vary and with consent of the instructor. Recommended Background: Credit or concurrent registration in SPAN 212. Prereq Codes (parsed): SPAN 212 Coreq Codes (parsed): SPAN 212",SPAN 379,Topics in Cultural Difference and the Politics of Translation,Spanish (SPAN),SPAN,3,3.0,3.0,['SPAN 212'],['SPAN 212'],https://catalog.uic.edu/ucat/course-descriptions/span/,span-379-topics-in-cultural-difference-and-the-politics-of-translation::282681440bfa,1,1
